hashtag,window,score,mentions,reach,sentiment,rows_count
#Gaming,2024-09-03,8.535938815450768,1439529,5817091,-0.04800000000000001,15
#Cloud,2024-09-03,8.24018945337827,1613328,5786303,0.14785714285714288,14
#TechNews,2024-09-03,7.759150458097432,2257965,9689530,-0.08421052631578947,19
#EcoFriendly,2024-09-03,7.524762538859793,1253604,4292398,-0.1223076923076923,13
#BreakingNews,2024-09-03,5.784007414225104,1618348,6509077,-0.17,17
#CyberSecurity,2024-09-03,5.029689874859114,1729840,6860086,-0.08882352941176469,17
#Crypto,2024-09-03,4.978023077087245,1924898,6794015,-0.10631578947368421,19
#5G,2024-09-03,4.8108420837586925,1454168,4232241,-0.06923076923076922,13
#Fashion,2024-09-03,3.857063963400257,1667050,6317388,0.1335294117647059,17
#BigData,2024-09-03,3.717228003063359,1569079,5009498,-0.04187500000000001,16
#Movies,2024-09-03,3.4900050647931953,1316566,4373715,-0.1642857142857143,14
#Investing,2024-09-03,1.5845697032147006,1343614,3873300,0.11499999999999999,10
#Oscars,2024-09-03,1.5803804079822283,1805393,6192938,0.06533333333333333,15
#Coding,2024-09-03,0.8481580560577908,1434843,6592452,-0.135,14
#Nature,2024-09-03,0.6844252848590482,1398460,4882174,0.23923076923076922,13
#Python,2024-09-03,0.6755585107742995,897277,2916189,0.10750000000000001,8
#Science,2024-09-03,0.5261428824471184,1325162,4661421,-0.24714285714285714,14
#Startup,2024-09-03,0.4203013903321205,1651532,6229935,0.031874999999999994,16
#SpaceX,2024-09-03,0.25883324235859073,1262446,4624105,0.14125,16
#Photography,2024-09-03,0.013116040969323244,1120989,4975483,-0.015833333333333324,12
#Innovation,2024-09-03,-1.2362128254532871,1579125,6438168,-0.10400000000000001,15
#SelfCare,2024-09-03,-1.3772832079552304,979983,3714216,-0.22800000000000004,10
#Sustainability,2024-09-03,-1.4763633925817663,1923520,6549166,0.3873684210526316,19
#RemoteWork,2024-09-03,-1.5625623885495001,1308098,4761897,-0.09933333333333334,15
#MusicMonday,2024-09-03,-1.6635435051051575,1216771,4445906,-0.14071428571428574,14
#FitnessGoals,2024-09-03,-1.6993571447103528,1499482,5179726,-0.08538461538461539,13
#Entrepreneur,2024-09-03,-1.8886159611075977,1412787,4827575,-0.18357142857142855,14
#ClimateChange,2024-09-03,-1.9417207918526367,986024,3955346,-0.24333333333333332,9
#IoT,2024-09-03,-1.984531313333395,945301,2755111,0.126,10
#Stocks,2024-09-03,-2.334326329332709,1605158,5369697,-0.021333333333333333,15
#History,2024-09-03,-2.477985149116962,999146,3214854,-0.31666666666666665,9
#WorldCup,2024-09-03,-2.499368039626202,1086236,4941320,-0.213,10
#TravelTuesday,2024-09-03,-2.5340577842982515,1158493,5267789,0.024999999999999994,14
#Books,2024-09-03,-2.789296614486212,1224553,5072814,-0.11461538461538462,13
#Motivation,2024-09-03,-3.4017914369672666,855806,3159248,0.14928571428571427,14
#AIArt,2024-09-03,-3.964909031739739,938277,2964580,0.13749999999999998,12
#Business,2024-09-03,-4.545860566196447,977716,3853882,-0.010000000000000009,12
#Robotics,2024-09-03,-4.551193654062282,1167629,4621895,-0.060909090909090906,11
#Elections2025,2024-09-03,-5.11260931387914,795593,3272725,0.2981818181818182,11
#NFT,2024-09-03,-5.392688784908912,978434,3148357,-0.08272727272727272,11
#SmartCity,2024-09-03,-5.4446549422159025,812880,3818857,-0.32875,8
#Travel,2024-09-03,-5.648210920123486,882181,3391935,0.015555555555555557,9
#DataScience,2024-09-03,-5.871357390193958,577184,2438754,-0.305,10
#MentalHealth,2024-09-03,-5.920532613451697,1266455,4242662,0.22818181818181815,11
#Blockchain,2024-09-03,-6.404186841979491,787285,3041345,-0.24333333333333332,6
#Art,2024-09-03,-6.701219662070305,1181367,4482530,-0.25133333333333335,15
#Adventure,2024-09-03,-7.621618073746759,628598,2846805,0.016000000000000004,10
#AI,2024-09-03,-8.525101803513236,1126019,4645847,0.060000000000000005,15
#Health,2024-09-03,-8.62667383769645,715017,3068971,0.10888888888888888,9
#Education,2024-09-03,-11.473980490554439,627395,2371700,0.15555555555555556,9
#Analytics,2024-09-03,-16.77495805425912,266369,1248947,0.5133333333333333,6
#Analytics,2024-09-04,78.94965187114363,1631279,6728849,-0.02,16
#Adventure,2024-09-04,31.1295423467517,1706018,5205186,0.174375,16
#NFT,2024-09-04,20.672638632446976,2346382,9466694,-0.07949999999999999,20
#Blockchain,2024-09-04,16.797064250782956,1654042,5272919,-0.0142857142857143,14
#Travel,2024-09-04,14.958967737770452,1779566,6961718,-0.06666666666666667,15
#Motivation,2024-09-04,14.941628831606243,1687492,6973723,-0.02428571428571429,14
#SmartCity,2024-09-04,14.557939599613425,1452453,4927853,0.20066666666666666,15
#Python,2024-09-04,13.243969283382464,1655390,5858860,0.005882352941176489,17
#Photography,2024-09-04,12.896036293434937,2260544,8312735,-0.20380952380952383,21
#Movies,2024-09-04,12.757715154470684,2146154,7405278,0.28,19
#Education,2024-09-04,12.425710313310656,1292724,4962713,-0.24000000000000002,12
#IoT,2024-09-04,11.907047408693629,1737824,6620578,-0.09571428571428571,14
#DataScience,2024-09-04,11.446892720912045,1118864,3704095,-0.19357142857142856,14
#Health,2024-09-04,10.55478335968418,1141823,4169295,0.16,11
#SelfCare,2024-09-04,10.227241415810152,1635102,6404599,-0.023846153846153843,13
#EcoFriendly,2024-09-04,9.616336647313458,2094551,7498465,-0.09444444444444446,18
#FoodPorn,2024-09-04,8.902243595829814,2092801,8662978,0.21863636363636366,22
#MachineLearning,2024-09-04,8.00560184882944,2129007,7094856,-0.138,20
#DeepLearning,2024-09-04,7.241764082530168,1528088,5811604,-0.09,16
#Entrepreneur,2024-09-04,4.5665977741989225,1878897,7899579,-0.1285,20
#Robotics,2024-09-04,3.893837122516275,1446010,5177223,0.05642857142857144,14
#SpaceX,2024-09-04,3.4907864253151213,1530731,6798696,0.044117647058823525,17
#Investing,2024-09-04,3.1599076209164774,1665244,6766172,-0.16066666666666665,15
#MentalHealth,2024-09-04,2.286347569911436,1432402,5896675,0.11923076923076924,13
#AIArt,2024-09-04,1.7820096444160944,1065952,3496256,-0.13083333333333333,12
#Coding,2024-09-04,1.4551604577935144,1584647,5655105,-0.10357142857142856,14
#MusicMonday,2024-09-04,1.4284734957459881,1327049,3433181,0.04733333333333333,15
#BigData,2024-09-04,1.0085589408045912,1658543,6403058,0.12866666666666665,15
#Oscars,2024-09-04,0.8157273287565565,1896578,7123100,0.023571428571428577,14
#History,2024-09-04,0.6124678127872135,1036867,3457613,0.0775,12
#RemoteWork,2024-09-04,0.2664491398909663,1329176,5579936,0.06444444444444446,18
#Nature,2024-09-04,0.09875896789641332,1408929,5154889,-0.1464285714285714,14
#Innovation,2024-09-04,-0.40913329512893115,1523934,4961866,-0.24071428571428571,14
#5G,2024-09-04,-1.2953470655218553,1340211,4762530,0.07500000000000002,14
#Gaming,2024-09-04,-1.4211150333781464,1277020,5106172,-0.18500000000000003,12
#Crypto,2024-09-04,-1.5321883472707443,1718921,7485018,-0.09538461538461539,13
#Elections2025,2024-09-04,-1.8005455222795972,684815,2765028,-0.1281818181818182,11
#TravelTuesday,2024-09-04,-1.8110366846108878,1025441,2838362,0.061249999999999985,8
#Fashion,2024-09-04,-1.8855590317007926,1410273,5270820,-0.20909090909090908,11
#Cloud,2024-09-04,-2.0341005210862297,1443633,4381802,0.2645454545454546,11
#Art,2024-09-04,-2.03509389204281,1022902,3776229,0.0018181818181818197,11
#FitnessGoals,2024-09-04,-2.0963340479407004,1169277,3650830,-0.37000000000000005,11
#Vegan,2024-09-04,-2.1416037575224056,1690225,5939359,-0.13999999999999999,14
#ViralVideo,2024-09-04,-2.3028248881690465,1103789,4582782,0.021818181818181816,11
#Science,2024-09-04,-2.6156815634914152,1030512,4460653,-0.2316666666666667,12
#AI,2024-09-04,-2.85852354325759,881780,3597991,-0.127,10
#WorldCup,2024-09-04,-2.907111827060498,848361,3628763,-0.1211111111111111,9
#Politics,2024-09-04,-3.2522446785214236,1310846,4507500,-0.04916666666666666,12
#Business,2024-09-04,-3.2593379642780893,747987,3407536,-0.07777777777777778,9
#TechNews,2024-09-04,-3.8858492051960627,1412045,4992553,-0.3275,12
#Startup,2024-09-04,-4.1200802786895405,1231861,4901274,0.05250000000000001,12
#Sustainability,2024-09-04,-4.4445158227749575,1351825,6063154,-0.0425,16
#MetGala,2024-09-04,-5.2654894138925,989179,3868205,-0.08615384615384616,13
#ClimateChange,2024-09-04,-5.415506866103403,738089,3429152,0.43125,8
#Books,2024-09-04,-7.36101617812358,645420,2739837,0.05000000000000001,9
#CyberSecurity,2024-09-04,-7.398053582779522,969554,3365038,0.12000000000000001,11
#Productivity,2024-09-04,-7.6769751428840145,801013,3034903,-0.11363636363636363,11
#Hiking,2024-09-04,-7.953222028333331,1036936,3502257,0.2575,12
#Finance,2024-09-04,-8.166785228204597,959744,3386986,0.06333333333333334,9
#Stocks,2024-09-04,-8.585725664775417,867712,3509687,0.24,10
#Foodie,2024-09-04,-8.871582369808442,1034822,3992689,0.09888888888888889,9
#BreakingNews,2024-09-04,-9.80615656869856,783381,2931769,0.27636363636363637,11
#Business,2024-09-05,30.250780876943498,2092911,6630603,0.07111111111111111,18
#Books,2024-09-05,28.496631704683395,1736564,7636805,0.06357142857142857,14
#ClimateChange,2024-09-05,22.76351893569267,1723911,6864256,0.08266666666666668,15
#Elections2025,2024-09-05,15.157135337390145,1509260,6037091,-0.19363636363636363,11
#ViralVideo,2024-09-05,11.614985304772162,1868568,7247431,0.06125,16
#5G,2024-09-05,11.218697847168912,2178703,7066692,0.137,20
#AI,2024-09-05,10.28838851662974,1443683,6855526,0.025714285714285714,14
#Productivity,2024-09-05,8.942528569369394,1267716,4906431,-0.00375,16
#BreakingNews,2024-09-05,7.226272464289113,1129796,4199509,0.07153846153846155,13
#Finance,2024-09-05,6.471380635349256,1483631,5147026,-0.23285714285714285,14
#DataScience,2024-09-05,6.173645977152462,1515211,5095677,0.12846153846153846,13
#WorldCup,2024-09-05,4.991585118240975,1154017,4309076,-0.09307692307692307,13
#Fashion,2024-09-05,4.900912825989898,1947760,7194805,-0.18555555555555556,18
#TravelTuesday,2024-09-05,4.753221469546997,1400108,4710511,-0.15333333333333332,12
#Stocks,2024-09-05,3.5697317393160435,1035934,3790306,0.21555555555555556,9
#AIArt,2024-09-05,3.375049562745189,1307389,5083009,-0.035,12
#CyberSecurity,2024-09-05,3.100500461762999,1193176,4161013,-0.11800000000000002,15
#Science,2024-09-05,3.0621680254204255,1271608,4318835,-0.14333333333333334,15
#RemoteWork,2024-09-05,2.2273257582913324,1575415,5160036,-0.22214285714285714,14
#Art,2024-09-05,2.155081553944444,1179575,5606913,-0.09454545454545453,11
#Startup,2024-09-05,2.1132230348088896,1402130,4486539,-0.0018181818181817995,11
#Oscars,2024-09-05,1.681210423633991,2123178,8110913,-0.1155,20
#Blockchain,2024-09-05,1.4726669863972404,1835572,6120154,-0.14133333333333334,15
#Vegan,2024-09-05,1.1185545971255033,1810937,6979282,-0.006111111111111117,18
#Education,2024-09-05,1.0889779184707495,1407420,4883692,-0.2030769230769231,13
#Python,2024-09-05,1.0635065210536905,1755041,6456737,0.12666666666666665,15
#FitnessGoals,2024-09-05,1.028335199182928,1242333,4566373,0.07333333333333335,12
#Gaming,2024-09-05,0.8865082839592258,1347032,5535482,0.04142857142857142,14
#Foodie,2024-09-05,0.6881624431242627,1078429,4310109,0.06899999999999998,10
#MetGala,2024-09-05,0.6741445156739223,1039231,3869635,-0.12166666666666666,12
#DeepLearning,2024-09-05,0.6678060001456575,1600356,5661350,-0.091875,16
#Coding,2024-09-05,0.1787468219556775,1603733,5173849,-0.039999999999999994,15
#Investing,2024-09-05,-0.06274299897926171,1658213,6863975,-0.05600000000000001,20
#MusicMonday,2024-09-05,-0.35228685996565406,1298123,4650628,0.052727272727272734,11
#Photography,2024-09-05,-0.5321400577623301,2179977,8315586,-0.06294117647058824,17
#History,2024-09-05,-0.6689622526500919,1000311,4421005,0.24,12
#Health,2024-09-05,-0.9094457733178039,1069220,3455890,-0.05000000000000002,8
#Movies,2024-09-05,-1.2691321107369058,1988757,6644260,0.10157894736842106,19
#TechNews,2024-09-05,-1.6191538229693794,1262880,5231749,-0.00923076923076923,13
#NFT,2024-09-05,-2.0204956264474956,2066113,6397755,0.079375,16
#SpaceX,2024-09-05,-2.0497963817157365,1301436,4910245,-0.11181818181818183,11
#Cloud,2024-09-05,-2.086955757654281,1186536,4453720,-0.23454545454545456,11
#Nature,2024-09-05,-2.1921470764356332,1201489,3854529,-0.018181818181818167,11
#BigData,2024-09-05,-2.3613154709362143,1361781,5530523,-0.14999999999999997,14
#Hiking,2024-09-05,-2.533229720407254,773522,2536316,-0.32375,8
#IoT,2024-09-05,-2.8494467444093092,1371629,5189862,-0.12545454545454546,11
#EcoFriendly,2024-09-05,-3.054532125083382,1677418,6485302,-0.02214285714285713,14
#SelfCare,2024-09-05,-3.498189265253869,1318203,4578521,0.176875,16
#MentalHealth,2024-09-05,-4.157196198968192,988966,3516789,-0.10909090909090909,11
#Sustainability,2024-09-05,-4.408612658360335,1023265,3890353,0.19538461538461538,13
#Robotics,2024-09-05,-5.7522033037221245,932533,2404508,0.1025,12
#Entrepreneur,2024-09-05,-5.963921248747169,1125524,4620872,-0.030769230769230754,13
#Crypto,2024-09-05,-6.052209278266011,661407,1452325,-0.30666666666666664,6
#Innovation,2024-09-05,-6.101173456053069,892484,2814133,-0.008461538461538461,13
#MachineLearning,2024-09-05,-6.347358508112342,1034294,4333680,-0.1922222222222222,9
#Politics,2024-09-05,-6.409439272295267,820771,3630035,0.135,12
#SmartCity,2024-09-05,-6.902266409547063,834461,2415460,0.10375000000000001,8
#Analytics,2024-09-05,-7.424046564039792,877846,3429827,0.06818181818181818,11
#FoodPorn,2024-09-05,-7.690738037750156,890209,2994408,-0.1025,8
#Motivation,2024-09-05,-9.322088858125568,953282,3767167,0.4149999999999999,10
#Travel,2024-09-05,-9.333532651864363,835398,3334084,0.17125,8
#Adventure,2024-09-05,-10.488075499758487,674927,2325902,0.18375,8
#Travel,2024-09-06,31.943392496530485,2154250,6047100,0.29578947368421055,19
#Crypto,2024-09-06,22.31677162201359,1470371,5071074,0.18181818181818182,11
#Adventure,2024-09-06,19.168767298477373,1519806,6109748,-0.020000000000000004,17
#FoodPorn,2024-09-06,15.465847310386877,1812507,6468722,-0.04812500000000001,16
#MachineLearning,2024-09-06,14.05620006812044,1868801,7427433,0.10117647058823528,17
#SmartCity,2024-09-06,13.3841666208121,1541171,6856175,0.003999999999999996,15
#Innovation,2024-09-06,12.557873383638583,1533767,6043157,0.11928571428571429,14
#History,2024-09-06,12.139531202635307,1750855,5362784,0.04416666666666666,12
#Foodie,2024-09-06,12.10896514547578,1993988,5915306,-0.08529411764705881,17
#Robotics,2024-09-06,11.782507062666134,1607267,6612475,0.03692307692307692,13
#Analytics,2024-09-06,11.739291458189966,1563479,5243059,-0.028571428571428564,14
#Hiking,2024-09-06,9.957735915620754,1200471,4312876,0.18090909090909088,11
#Health,2024-09-06,8.444426602114635,1612063,6165752,0.06384615384615387,13
#Art,2024-09-06,7.664873781321933,1695842,6969496,0.11142857142857143,14
#MentalHealth,2024-09-06,7.29693591759617,1435446,6131496,0.03416666666666666,12
#FitnessGoals,2024-09-06,5.938415089998013,1732533,5758045,-0.03315789473684211,19
#WorldCup,2024-09-06,5.764852962065092,1647157,6207388,-0.1375,16
#Entrepreneur,2024-09-06,5.633183453506153,1497765,5457628,0.098,20
#Cloud,2024-09-06,5.180946069426014,1593691,6701597,-0.03941176470588235,17
#MetGala,2024-09-06,4.677107044749293,1407502,5889594,-0.15333333333333332,15
#Motivation,2024-09-06,4.323488745270585,1224669,4653620,-0.010833333333333334,12
#BreakingNews,2024-09-06,4.191915852818433,1454718,4824811,-0.05285714285714286,14
#Stocks,2024-09-06,3.395592455068102,1461542,6039400,-0.4706666666666666,15
#IoT,2024-09-06,2.453775919869477,1562894,5655865,0.13176470588235292,17
#TechNews,2024-09-06,2.0535425619037517,1418140,5599043,0.075,10
#Startup,2024-09-06,1.5898173109421725,1560947,5697321,-0.09769230769230769,13
#Python,2024-09-06,1.5737145347728645,1924448,6476360,0.03952380952380954,21
#Productivity,2024-09-06,1.4009782951176932,1362526,4798158,0.21769230769230768,13
#EcoFriendly,2024-09-06,1.2834927117476134,1820468,7020900,-0.045294117647058825,17
#Finance,2024-09-06,-0.060747404340387716,1478290,4998276,0.09400000000000001,15
#MusicMonday,2024-09-06,-0.12077095786394275,1288635,5028215,0.07083333333333335,12
#AIArt,2024-09-06,-0.12770841867052937,1297076,3977398,0.06538461538461537,13
#BigData,2024-09-06,-0.7726531980407175,1282274,4103106,-0.1309090909090909,11
#Education,2024-09-06,-0.8416498334620507,1345563,5395997,0.2353846153846154,13
#DataScience,2024-09-06,-1.073204831399501,1421569,6160632,0.11076923076923076,13
#Nature,2024-09-06,-1.4332079788638128,1051552,3946512,-0.24384615384615385,13
#5G,2024-09-06,-2.6357188075419633,1775856,7049310,-0.096,15
#Sustainability,2024-09-06,-2.699962843767811,771362,3127879,-0.26666666666666666,9
#ViralVideo,2024-09-06,-2.9462099703383284,1567761,5279854,0.1823076923076923,13
#NFT,2024-09-06,-3.0864205667016393,1726610,6673384,0.19533333333333333,15
#Oscars,2024-09-06,-3.2439930916770314,1723283,7805296,0.08526315789473685,19
#Books,2024-09-06,-3.3143615138439015,1216028,4477182,-0.27799999999999997,10
#Elections2025,2024-09-06,-3.3392891294166303,1167025,4438122,-0.03785714285714287,14
#TravelTuesday,2024-09-06,-3.6208383079040485,1031201,3518816,-0.08833333333333333,12
#RemoteWork,2024-09-06,-3.886623089961537,1202922,3711750,0.08666666666666666,15
#Photography,2024-09-06,-3.92016128550484,1366441,5116249,-0.32,10
#Investing,2024-09-06,-4.087214286366044,1112663,4526487,-0.189375,16
#DeepLearning,2024-09-06,-4.615955027517419,1139658,5217879,0.036666666666666646,12
#AI,2024-09-06,-5.372418573337647,728907,2693924,-0.2671428571428571,7
#Vegan,2024-09-06,-5.634161089172177,1139938,4739287,-0.010769230769230755,13
#SpaceX,2024-09-06,-5.659697792523852,687594,2714403,-0.19,7
#Movies,2024-09-06,-5.735858818494629,1459332,4829865,0.39999999999999997,12
#Science,2024-09-06,-6.0190124938684,823074,2813921,0.14909090909090908,11
#Coding,2024-09-06,-6.083135825825137,1029979,4372166,0.11200000000000002,10
#Fashion,2024-09-06,-6.1737257440262905,1269539,4293531,0.16090909090909092,11
#Politics,2024-09-06,-6.24089366913602,451440,2123463,-0.048,5
#Gaming,2024-09-06,-6.2708686801586015,872188,3414942,0.1825,8
#Business,2024-09-06,-7.812753952793646,1147999,3519287,0.148,15
#ClimateChange,2024-09-06,-8.082323965444695,1010962,4223217,0.281,10
#CyberSecurity,2024-09-06,-8.412239790452096,567843,1865020,0.11166666666666665,6
#SelfCare,2024-09-06,-9.280078518837568,734422,2880020,0.4088888888888889,9
#Blockchain,2024-09-06,-9.293229575227066,978449,4004232,0.3090909090909091,11
#Politics,2024-09-07,45.97414386358345,1894689,6966003,-0.08733333333333333,15
#Science,2024-09-07,34.9708016379034,2697329,9461239,-0.04391304347826086,23
#AI,2024-09-07,29.252798570246867,2269707,9150595,-0.13666666666666666,18
#SpaceX,2024-09-07,20.259094203092715,1352984,5327596,0.3516666666666666,12
#Fashion,2024-09-07,19.306367822179073,2563451,10000977,0.17523809523809522,21
